Id,Building_Class,Zoning_Class,Lot_Extent,Lot_Size,Road_Type,Lane_Type,Property_Shape,Land_Outline,Utility_Type,Lot_Configuration,Property_Slope,Neighborhood,Condition1,Condition2,House_Type,House_Design,Overall_Material,House_Condition,Construction_Year,Remodel_Year,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Type,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Total_Basement_Area,Heating_Type,Heating_Quality,Air_Conditioning,Electrical_System,First_Floor_Area,Second_Floor_Area,LowQualFinSF,Grade_Living_Area,Underground_Full_Bathroom,Underground_Half_Bathroom,Full_Bathroom_Above_Grade,Half_Bathroom_Above_Grade,Bedroom_Above_Grade,Kitchen_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Functional_Rate,Fireplaces,Fireplace_Quality,Garage,Garage_Built_Year,Garage_Finish_Year,Garage_Size,Garage_Area,Garage_Quality,Garage_Condition,Pavedd_Drive,W_Deck_Area,Open_Lobby_Area,Enclosed_Lobby_Area,Three_Season_Lobby_Area,Screen_Lobby_Area,Pool_Area,Pool_Quality,Fence_Quality,Miscellaneous_Feature,Miscellaneous_Value,Month_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price
810,75,RMD,90,8100,Paved,NA,Reg,Lvl,AllPub,C,GS,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,SS,AsbShng,AsbShng,None,0,TA,TA,PC,TA,TA,No,Unf,0,Unf,0,849,849,GasA,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,TF,0,NA,Detchd,1910,Unf,2,45.72317621,Fa,Po,N,263.2323238,18.34575028,-16.19017565,0,0,0,NA,MnPrv,NA,0,11,2009,WD,Normal,106000
811,20,RLD,78,10140,Paved,NA,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,SS,HdBoard,HdBoard,BrkFace,99,TA,TA,CB,TA,TA,No,ALQ,663,LwQ,377,0,1040,GasA,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,TF,1,Fa,Attchd,1974,RFn,2,396.8903478,TA,TA,Y,33.17935491,8.760210803,18.96252568,0,0,648,Fa,GdPrv,NA,0,1,2006,WD,Normal,181000
812,120,RMD,NA,4438,Paved,NA,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,SS,VinylSd,VinylSd,BrkFace,169,Gd,TA,PC,Gd,TA,Gd,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,TF,1,Gd,Attchd,2004,Fin,2,347.0567599,TA,TA,Y,192.5715736,13.21903319,78.73717691,0,0,0,NA,NA,NA,0,6,2008,ConLD,Normal,144500
813,20,Commer,66,8712,Gravel,NA,Reg,Bnk,AllPub,I,MS,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,SS,Wd Sdng,Wd Sdng,None,0,Fa,TA,CB,TA,TA,Av,Unf,0,Unf,0,540,540,GasA,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,TF,0,NA,Basment,1952,Unf,2,95.86309413,TA,TA,N,77.00726428,43.67540836,46.32787804,0,0,0,NA,NA,Shed,54,6,2010,WD,Alloca,55993
814,20,RLD,75,9750,Paved,NA,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,SS,MetalSd,MetalSd,BrkFace,243,TA,TA,CB,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,TF,0,NA,Attchd,1958,RFn,1,210.6686228,TA,TA,Y,295.9376989,219.2671224,31.8391145,0,0,0,NA,NA,Shed,500,4,2007,COD,Normal,157900
815,50,RLD,45,8248,Paved,Grvl,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,SS,Stucco,Stucco,None,0,TA,TA,BT,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,TF,0,NA,Detchd,1955,Unf,1,357.7599551,TA,TA,P,154.9317962,58.60481931,14.01429291,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,116000
816,20,RLD,48,12137,Paved,NA,IR2,Lvl,AllPub,CulDSac,GS,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,SS,VinylSd,VinylSd,BrkFace,442,TA,TA,PC,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,TF,0,NA,Attchd,1998,RFn,2,495.3428852,TA,TA,Y,102.732033,14.90636773,54.79806873,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,224900
817,20,RLD,NA,11425,Paved,NA,IR1,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,SS,BrkFace,BrkFace,None,0,TA,TA,CB,TA,TA,No,BLQ,486,Unf,0,522,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,TF,1,Gd,Attchd,1954,RFn,1,213.0162538,TA,TA,Y,87.41782158,77.16184279,-31.9990825,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,137000
818,20,RLD,NA,13265,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,SS,CemntBd,CmentBd,BrkFace,148,Gd,TA,PC,Gd,TA,No,GLQ,1218,Unf,0,350,1568,GasA,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,TF,2,Gd,Attchd,2002,RFn,3,298.5681712,TA,TA,Y,190.6795533,-51.8800271,109.304786,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,271000
819,80,RLD,80,8816,Paved,NA,Reg,Lvl,AllPub,I,GS,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,SS,HdBoard,HdBoard,BrkFace,80,TA,TA,CB,TA,TA,Av,GLQ,504,Unf,0,506,1010,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,TF,0,NA,Attchd,1971,Unf,2,395.7378858,TA,TA,Y,-66.26591371,143.3714065,62.52553454,0,0,0,NA,MnPrv,NA,0,6,2010,WD,Normal,155000
820,120,RLD,44,6371,Paved,NA,IR1,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,SS,VinylSd,VinylSd,Stone,128,Gd,TA,PC,Gd,TA,Mn,GLQ,733,Unf,0,625,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,TF,1,Gd,Attchd,2010,RFn,2,393.2478071,TA,TA,Y,-100.492606,18.90637317,8.718383914,0,0,0,NA,NA,NA,0,6,2010,New,Partial,224000
821,60,RLD,72,7226,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,SS,VinylSd,VinylSd,None,0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,TF,0,NA,Attchd,2003,RFn,2,478.1389939,TA,TA,Y,38.53502897,46.0343043,92.55388231,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,183000
822,20,RMD,60,6000,Paved,Paved,Reg,Bnk,AllPub,I,MS,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,SS,MetalSd,MetalSd,None,0,Fa,TA,CB,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,MD2,0,NA,Detchd,1974,Unf,2,541.6992502,TA,TA,Y,365.0875203,110.7949809,45.78202016,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,93000
823,60,RLD,NA,12394,Paved,NA,IR1,Lvl,AllPub,C,GS,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,SS,VinylSd,VinylSd,None,0,Gd,TA,PC,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,TF,1,Gd,BuiltIn,2003,Fin,2,429.6273381,TA,TA,Y,44.7537154,80.93990829,-18.78694103,0,0,0,NA,NA,NA,0,10,2007,WD,Family,225000
824,50,RLD,60,9900,Paved,NA,Reg,Lvl,AllPub,I,GS,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,BT,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,TA,7,TF,1,Gd,Detchd,1940,Unf,1,411.8784382,TA,TA,Y,57.25770944,99.72808919,-84.91606032,0,0,0,NA,GdWo,NA,0,7,2009,WD,Normal,139500
825,20,FVR,81,11216,Paved,NA,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,SS,VinylSd,VinylSd,None,0,Gd,TA,PC,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,TF,1,Gd,Attchd,2006,RFn,2,309.2015241,TA,TA,Y,33.25554647,-109.5198076,57.17809889,0,0,0,NA,NA,NA,0,6,2006,New,Partial,232600
826,20,RLD,114,14803,Paved,NA,Reg,Lvl,AllPub,I,GS,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,SS,CemntBd,CmentBd,BrkFace,816,Ex,TA,PC,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Ex,7,TF,1,Gd,Attchd,2007,Fin,3,488.3856849,TA,TA,Y,-67.09814681,72.91288931,-14.77787575,0,0,0,NA,NA,NA,0,6,2008,New,Partial,385000
827,45,RMD,50,6130,Paved,NA,Reg,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,BT,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Gd,5,TF,0,NA,NA,NA,NA,0,485.2832992,NA,NA,Y,179.4511231,79.87340039,100.1182675,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,109500
828,20,RLD,65,8529,Paved,NA,IR1,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,SS,VinylSd,VinylSd,None,0,Gd,TA,PC,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,TF,1,TA,Attchd,2001,RFn,2,631.9242036,TA,TA,Y,151.5160863,102.1776552,33.29102826,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,189000
829,60,RLD,NA,28698,Paved,NA,IR2,Low,AllPub,CulDSac,SS,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,TG,Plywood,Plywood,None,0,TA,TA,PC,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,MD2,0,NA,Attchd,1967,Fin,2,793.108624,TA,TA,Y,26.97258694,13.75697656,67.60127958,0,225,0,NA,NA,NA,0,6,2009,WD,Abnorml,185000
830,160,FVR,24,2544,Paved,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,SS,MetalSd,MetalSd,None,0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,TF,0,NA,Detchd,2005,RFn,2,297.7635302,TA,TA,Y,278.8882941,-5.559659031,76.51965741,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,147400
831,20,RLD,80,11900,Paved,NA,IR1,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,SS,HdBoard,HdBoard,BrkFace,387,TA,TA,CB,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,TF,2,Gd,Attchd,1957,RFn,2,617.5506856,TA,TA,Y,115.2580145,36.36142034,28.14118418,0,192,0,NA,NA,NA,0,6,2008,WD,Normal,166000
832,160,FVR,30,3180,Paved,Paved,Reg,Lvl,AllPub,I,GS,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,TF,0,NA,Detchd,2005,RFn,2,487.2578311,TA,TA,Y,19.64289688,24.4366928,50.78586639,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,151000
833,60,RLD,44,9548,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,SS,VinylSd,VinylSd,BrkFace,223,Gd,TA,PC,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,TF,1,TA,Attchd,2003,RFn,2,612.4179891,TA,TA,Y,116.925331,117.942231,-19.03303144,0,0,0,NA,NA,NA,0,1,2010,WD,Normal,237000
834,20,RLD,100,10004,Paved,NA,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,SS,HdBoard,Plywood,BrkFace,180,TA,TA,CB,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,TF,0,NA,Attchd,1964,RFn,2,503.1555891,TA,TA,Y,37.36773241,117.003069,10.80974533,0,152,0,NA,NA,NA,0,2,2009,WD,Normal,167000
835,20,RLD,75,7875,Paved,NA,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,SS,VinylSd,VinylSd,BrkFace,136,TA,TA,CB,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,TF,0,NA,Attchd,1961,Unf,2,576.0765544,TA,TA,Y,152.1366158,59.41121166,40.46308171,0,0,0,NA,GdWo,NA,0,9,2008,WD,Normal,139950
836,20,RLD,60,9600,Paved,NA,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,SS,VinylSd,HdBoard,None,0,TA,TA,CB,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,MD2,0,NA,Attchd,1996,Unf,2,546.6089372,TA,TA,Y,152.1808609,120.8365008,25.23009748,0,0,0,NA,NA,NA,0,2,2010,WD,Normal,128000
837,30,RMD,90,8100,Paved,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,BT,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,MD2,0,NA,Detchd,1948,Unf,2,485.8282608,TA,TA,Y,-66.8545128,22.45810454,-20.20373766,0,0,0,NA,GdWo,NA,0,6,2007,COD,Normal,153500
838,160,RMD,21,1680,Paved,NA,Reg,Lvl,AllPub,I,GS,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,SS,HdBoard,HdBoard,BrkFace,158,TA,TA,CB,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,TF,0,NA,Detchd,1973,Unf,1,720.4703357,TA,TA,Y,220.2006346,-115.4616983,53.45005141,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,100000
839,20,RLD,75,9525,Paved,NA,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,SS,VinylSd,VinylSd,None,0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,TF,0,NA,Attchd,1999,Unf,1,440.6800108,TA,TA,Y,136.7627294,125.3695614,10.98252007,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,144000
840,50,RLD,70,11767,Paved,NA,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,CB,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,TF,0,NA,Detchd,1946,Unf,1,375.3272196,TA,TA,Y,173.244276,99.23092033,55.65673887,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,130500
841,70,RHD,NA,12155,Paved,NA,IR1,Lvl,AllPub,I,GS,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,BT,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,TF,0,NA,Detchd,1934,Unf,1,238.1739556,TA,TA,P,-15.40514958,6.202547948,77.07944052,0,0,0,NA,NA,NA,0,3,2008,WD,Normal,140000
842,70,RMD,60,10440,Paved,Grvl,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,SS,MetalSd,MetalSd,None,0,TA,TA,PC,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,TF,1,Po,Detchd,1983,Unf,2,406.7729038,Gd,TA,P,-192.9020778,86.9428325,-26.53385033,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,157500
843,80,RLD,82,9020,Paved,NA,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,SS,HdBoard,HdBoard,BrkFace,183,TA,TA,CB,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,TF,0,NA,Attchd,1966,RFn,2,366.9239093,Gd,Gd,Y,-82.44136521,44.58206343,57.46034239,0,0,0,NA,GdPrv,NA,0,5,2008,WD,Normal,174900
844,90,RLD,80,8000,Paved,NA,Reg,Lvl,AllPub,C,GS,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,SS,BrkFace,BrkFace,None,0,TA,TA,CB,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,TF,0,NA,NA,NA,NA,0,202.5962229,NA,NA,Y,175.1275524,67.18052571,11.37129669,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,141000
845,50,RMD,100,12665,Paved,Grvl,IR1,Lvl,AllPub,I,GS,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,BT,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,TF,1,Gd,Detchd,1949,Unf,3,677.2939818,TA,TA,Y,60.42337671,-31.92582842,88.48717675,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,153900
846,85,RLD,NA,16647,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,SS,HdBoard,HdBoard,None,0,TA,TA,CB,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,MD2,2,TA,Basment,1975,Fin,2,560.7078868,TA,TA,Y,9.572950526,65.58630975,89.78001935,0,0,0,NA,NA,NA,0,1,2007,WD,Normal,171000
847,60,RLD,75,9317,Paved,NA,Reg,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,SS,HdBoard,HdBoard,BrkFace,137,Gd,TA,PC,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,TF,1,TA,Attchd,1993,Unf,2,469.5661068,TA,TA,Y,82.0628335,58.77060344,59.34666512,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,213000
848,20,RLD,36,15523,Paved,NA,IR1,Lvl,AllPub,CulDSac,GS,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,SS,HdBoard,Plywood,None,0,TA,TA,CB,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,TF,1,Fa,Attchd,1972,Unf,1,451.9382543,TA,TA,Y,144.5838572,119.00534,162.3544418,0,0,0,NA,NA,NA,0,8,2009,WD,Normal,133500
849,50,RLD,75,45600,Paved,NA,IR2,Bnk,AllPub,I,GS,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,SS,Wd Sdng,Wd Sdng,None,0,TA,TA,BT,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,TF,1,Gd,Detchd,1908,Unf,2,511.475184,Fa,TA,Y,136.4282714,92.27064597,-39.84198768,0,175,0,NA,NA,NA,0,9,2008,WD,Normal,240000
850,80,RLD,80,9600,Paved,NA,Reg,Lvl,AllPub,FR2P,GS,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,SS,Plywood,Plywood,BrkFace,360,Gd,Gd,CB,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,TF,1,TA,Attchd,1976,RFn,2,269.7121057,TA,TA,Y,19.71934318,29.44959677,14.6511051,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,187000
851,120,RMD,36,4435,Paved,NA,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,SS,VinylSd,VinylSd,BrkFace,170,Gd,TA,PC,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,TF,0,NA,Attchd,2003,Fin,2,527.4986356,TA,TA,Y,-112.927059,83.56166784,113.2322186,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,131500
852,120,RLD,NA,3196,Paved,NA,Reg,Lvl,AllPub,I,GS,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,SS,VinylSd,VinylSd,BrkFace,40,Gd,TA,PC,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,TF,1,TA,Attchd,2003,Fin,2,149.3404623,TA,TA,Y,-24.93492889,-22.67451862,22.41916875,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,215000
853,75,RLD,53,7128,Paved,NA,Reg,Lvl,AllPub,I,GS,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,SS,MetalSd,MetalSd,None,0,TA,Gd,CB,TA,TA,No,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,TF,2,Gd,Detchd,1941,Unf,1,220.4423175,TA,TA,Y,-26.46027449,116.9329428,-83.70802173,0,126,0,NA,MnPrv,NA,0,8,2007,WD,Normal,164000
854,80,RLD,NA,12095,Paved,NA,IR1,Lvl,AllPub,C,GS,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,SS,MetalSd,HdBoard,BrkFace,115,TA,Gd,CB,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,TF,1,Fa,Attchd,1964,RFn,2,853.2776566,TA,TA,Y,13.07016543,56.59099865,1.610440156,0,0,0,NA,MnPrv,NA,0,8,2009,WD,Normal,158000
855,20,RLD,102,17920,Paved,NA,Reg,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,SS,Wd Sdng,Plywood,None,0,TA,TA,CB,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,TF,1,Gd,Attchd,1955,Unf,2,325.3081268,TA,TA,Y,11.48108594,162.5565793,69.23046812,0,312,0,NA,NA,NA,0,7,2006,WD,Abnorml,170000
856,20,RLD,NA,6897,Paved,NA,IR1,Lvl,AllPub,C,GS,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,SS,HdBoard,HdBoard,None,0,TA,Gd,CB,TA,TA,No,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,TF,0,NA,Detchd,1962,Unf,1,310.3832398,TA,TA,Y,111.8532845,-57.32421786,54.67124218,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,127000
857,80,RLD,NA,10970,Paved,NA,IR1,Low,AllPub,I,MS,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,SS,Plywood,HdBoard,None,0,TA,TA,CB,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,TF,0,NA,Detchd,1981,Unf,2,513.6959004,TA,Fa,Y,173.7517627,61.48667264,-71.36311016,0,0,0,NA,MnPrv,NA,0,10,2008,WD,Normal,147000
858,60,RLD,65,8125,Paved,NA,Reg,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,SS,HdBoard,HdBoard,None,0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,TF,1,TA,Attchd,1994,Fin,2,708.8704684,TA,TA,Y,148.5620272,25.63420955,57.90754634,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,174000
859,20,RLD,80,10400,Paved,NA,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,SS,HdBoard,HdBoard,BrkFace,189,TA,TA,CB,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,TF,1,TA,Attchd,1976,RFn,2,90.40533217,TA,TA,Y,65.59637738,165.4526638,72.63797723,0,0,0,NA,MnPrv,NA,0,6,2009,WD,Family,152000
