Customer ID,Credit_Amount,Gender,Academic_Qualification,Marital,Age_Years,Repayment_Status_Jan,Repayment_Status_Feb,Repayment_Status_March,Repayment_Status_April,Repayment_Status_May,Repayment_Status_June,Jan_Bill_Amount,Feb_Bill_Amount,March_Bill_Amount,April_Bill_Amount,May_Bill_Amount,June_Bill_Amount,Previous_Payment_Jan,Previous_Payment_Feb,Previous_Payment_March,Previous_Payment_April,Previous_Payment_May,Previous_Payment_June,Default_Payment
16717,430000,1,2,2,29,0,0,0,0,0,0,3443,3058,0,990,0,0,3069,0,990,0,0,1030,0
16718,30000,1,2,1,36,0,2,0,0,0,0,3336,380,390,390,380,0,0,390,590,390,0,780,1
16719,20000,1,3,3,46,0,0,0,0,0,0,34075,15533,27264,29325,15680,0,3000,2000,1500,500,0,0,0
16720,220000,1,1,1,40,0,0,0,0,0,0,339753,114853,208857,203799,86250,85788,10030,6053,10056,5037,10038,10030,0
16721,80000,1,2,1,31,0,0,0,0,0,0,47464,48555,50538,53324,27862,27873,3000,2000,29000,3004,3000,2000,1
16722,30000,1,3,2,31,0,0,0,0,0,0,38375,38773,27822,29075,28682,28001,3000,2000,2000,3014,3000,2000,0
16723,220000,1,1,1,47,2,2,2,0,0,0,365665,153484,262360,234999,124815,84858,3009,6000,6000,4000,3853,9000,1
16724,80000,1,2,2,32,0,0,0,0,0,0,33753,35045,23466,25699,28820,22082,3000,3000,5000,4500,830,2000,0
16725,480000,1,2,1,31,0,0,0,0,0,0,55346,58411,58883,59452,61168,56831,4000,3000,5000,3000,3000,3000,0
16726,250000,1,1,2,33,0,0,0,0,0,0,94030,78038,63276,52907,34188,32061,3040,5000,10116,5000,6000,3000,0
16727,60000,1,3,1,31,1,2,0,0,0,0,36343,35358,35320,0,0,0,0,2027,0,0,0,0,0
16728,80000,1,2,2,33,2,2,0,0,0,0,34938,34338,25832,27394,28822,31878,0,2000,2000,3000,3600,0,1
16729,50000,1,2,1,32,0,0,0,0,0,0,46837,48134,49550,49377,18727,18116,3094,2500,1155,497,515,335,0
16730,50000,1,3,2,34,1,2,2,2,2,2,33776,34834,33988,36322,36818,36181,1900,0,5200,1500,0,3000,1
16731,280000,1,3,1,42,0,0,0,0,0,0,377037,173535,272524,257769,126864,125456,7003,6500,7507,4500,5000,5000,0
16732,2.00E+05,1,2,1,39,0,0,0,0,0,0,30603,11735,22460,0,0,0,1316,2040,0,0,0,0,1
16733,240000,1,3,1,42,2,2,2,2,2,2,359533,358308,245397,245024,208834,185813,11000,0,12500,14388,0,6887,0
16734,50000,1,3,1,49,0,0,0,0,0,0,49333,45438,47446,39526,17643,32230,3000,3030,5000,3000,3800,2936,1
16735,20000,1,3,1,40,0,0,0,0,0,0,8353,8011,20858,22670,13157,13742,1163,2000,2000,1000,800,1000,0
16736,50000,1,2,1,30,0,0,0,0,0,0,48593,37844,50235,49526,18686,18374,13000,23000,5000,4010,6000,3000,0
16737,2.00E+05,1,2,1,31,0,0,0,0,0,0,6936,1747,642,0,0,0,1747,642,0,0,0,500,0
16738,280000,1,2,2,32,0,0,0,0,0,0,33833,18517,22988,0,0,0,1439,2000,0,0,0,0,0
16739,320000,1,1,2,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16740,2.00E+05,1,3,2,48,0,0,0,0,0,0,87035,78538,67675,56529,11884,14343,3916,2646,2209,13503,15869,0,0
16741,20000,1,2,2,41,0,0,0,2,2,0,30343,10858,23940,24755,14223,15337,1300,3250,1550,0,1500,5000,1
16742,2.00E+05,1,1,2,38,0,0,0,0,0,0,5607,0,326,499,672,100,0,326,599,573,100,0,0
16743,20000,1,3,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16744,50000,1,2,2,39,1,3,2,2,2,2,50380,48088,48935,29243,20285,17175,0,2266,0,3301,0,748,0
16745,50000,1,2,2,25,0,0,0,0,0,0,50479,48384,48735,45036,18246,18872,1649,22790,1567,558,675,673,1
16746,80000,1,2,1,43,0,0,0,0,0,0,44630,33738,40350,39922,33458,31650,1693,25350,1591,3459,1650,9028,0
16747,280000,1,1,2,33,0,0,0,0,0,0,48353,38451,20027,25000,14858,-42,9034,2204,15000,14958,0,0,0
16748,80000,1,3,1,42,0,0,0,0,0,0,-3590,-5355,-20922,-25599,-20254,-24820,4666,4666,5666,4555,366,0,0
16749,250000,1,2,2,36,2,3,2,2,2,2,87033,85708,88909,90352,81355,83241,3000,4500,5900,3400,3500,3900,0
16750,20000,1,2,2,37,0,0,0,0,0,0,830,17587,27840,26342,16428,18167,17697,2332,1155,1000,3000,0,0
16751,3.00E+05,1,1,1,42,0,0,0,0,0,0,3653,1734,0,0,0,0,1734,0,0,0,0,0,0
16752,30000,1,2,2,35,1,3,3,2,0,0,35603,35885,26285,25470,25751,27178,3000,0,0,1000,3000,1000,0
16753,240000,1,2,1,49,0,0,0,0,0,0,35835,35800,37344,37933,38522,38518,1690,2926,1911,1500,1551,1559,0
16754,80000,1,1,1,36,1,2,3,2,0,0,8435,10305,9979,2262,1261,1261,3191,0,0,1351,1361,1261,1
16755,20000,1,2,1,45,0,0,0,0,0,0,33343,11588,22372,0,-800,0,1600,5027,0,0,800,0,0
16756,70000,1,2,1,35,0,0,0,0,0,0,69388,70480,66646,69642,46458,50678,3439,3237,5959,1593,5000,2200,1
16757,320000,1,2,2,36,0,0,0,0,0,0,338033,331550,250062,239555,116315,106541,10910,4746,5251,3375,3365,2865,0
16758,80000,1,2,1,46,0,0,0,2,0,0,33390,780,390,790,780,380,790,390,0,1550,0,390,0
16759,50000,1,2,1,33,0,0,0,0,0,0,38086,38088,25692,24336,20243,18885,1600,2000,1510,1000,1000,1000,0
16760,80000,1,2,1,41,0,0,0,0,0,0,35834,13781,9994,20704,8201,6275,3000,2000,5000,1000,1000,1000,0
16761,220000,1,3,2,38,0,0,0,0,0,0,53708,51031,52266,42729,42183,40808,3469,2229,1957,1418,1390,1408,0
16762,50000,1,2,1,45,0,0,0,0,0,0,49573,48417,49085,33256,18344,18830,3346,2652,1597,10580,685,704,0
16763,50000,1,3,1,42,2,0,0,2,0,0,30343,13151,25062,24400,16000,18000,3000,3200,0,3000,3000,0,1
16764,20000,1,2,1,38,0,0,0,0,0,0,34966,15378,27022,27992,18350,18738,1666,2299,1279,537,663,1469,0
16765,220000,1,1,1,42,2,2,0,0,2,0,63598,51887,64373,69264,67453,72887,0,4000,6500,0,6639,4000,0
16766,30000,1,2,2,37,0,0,0,0,0,0,33433,34435,25463,26453,26887,28760,1397,2435,1525,959,3301,1200,0
16767,50000,1,2,3,34,0,0,0,0,0,0,8603,7757,8742,6042,5383,0,1300,2242,1006,0,0,0,0
16768,2.00E+05,1,3,2,35,1,2,0,0,0,0,33704,31774,22828,2262,1261,1261,0,2000,1261,1351,1361,1651,1
16769,50000,1,2,2,35,3,2,2,2,2,0,350,150,250,250,150,805,0,0,0,0,805,43340,0
16770,30000,1,2,2,34,0,0,0,0,0,0,37803,18135,29500,0,0,0,1636,2000,0,0,0,0,0
16771,40000,1,2,1,38,3,2,0,0,2,0,38393,37380,38280,40524,38720,38860,0,2706,5050,0,1565,1278,1
16772,290000,1,2,1,39,2,2,2,2,0,0,366633,170185,272222,267959,171182,174837,7930,6200,0,5137,6503,6500,1
16773,20000,1,3,1,39,1,2,0,0,0,0,30866,10084,9222,9633,8550,8334,0,2202,1062,354,388,365,1
16774,50000,1,3,1,43,0,0,0,0,0,0,50444,48554,49922,50522,20071,20277,3000,2050,1651,1000,1000,1000,0
16775,20000,1,2,2,34,0,0,0,2,0,0,37676,17550,28740,29373,18768,18315,3000,2500,1000,1000,1000,2000,0
16776,220000,1,3,2,37,0,0,0,0,0,0,3384,3007,2372,4639,360,2650,3007,2372,5659,350,3650,1947,0
16777,50000,1,3,2,43,0,0,0,0,0,0,50537,48330,42674,4593,18007,18230,3016,2772,2119,45800,663,1000,0
16778,320000,1,1,2,31,0,0,0,0,0,0,379733,355417,272746,260673,188746,182884,10143,24932,10550,5355,6375,5830,0
16779,240000,1,3,2,45,1,2,0,0,0,0,333343,313354,207403,202332,185040,188868,7000,7500,7500,7000,7000,5869,0
16780,50000,1,2,1,47,1,0,2,2,0,0,-658,45343,25600,-400,40000,0,47000,0,0,30400,0,0,1
16781,220000,1,1,2,40,0,0,0,0,0,0,3535,3553,279,2326,1326,1326,3663,279,1526,1335,1336,4182,1
16782,60000,1,2,1,31,1,2,2,2,0,0,36353,15585,28440,27939,17417,22102,0,3000,0,1000,5000,1000,0
16783,20000,1,2,2,31,0,0,0,0,2,2,33393,14303,25237,27264,17284,16110,1330,2265,2192,594,0,3134,1
16784,50000,1,2,2,43,0,0,0,0,0,0,50785,48708,50982,45793,46555,38816,3000,4424,1500,1043,3000,0,1
16785,30000,1,2,2,39,0,0,0,0,0,0,34065,35550,26257,27642,28335,10483,3006,2000,2000,3000,1000,1000,1
16786,60000,1,1,2,29,1,2,2,0,0,2,43434,44533,43222,43599,46564,47368,3100,0,1709,4000,3000,1903,1
16787,90000,1,2,2,29,0,0,0,0,0,0,70559,51550,0,0,0,0,3000,0,0,0,0,0,0
16788,30000,1,2,1,32,0,0,0,0,0,2,33453,13438,24420,25939,17331,16873,1600,2500,2000,3000,0,3600,1
16789,30000,1,2,2,37,3,2,2,6,6,6,3379,3378,2379,2379,2378,2378,0,0,0,0,0,0,1
16790,220000,1,3,1,39,2,2,2,2,2,2,375808,178388,283039,295542,187884,181837,9000,7000,7000,7000,7000,0,1
16791,250000,1,5,1,39,0,0,0,0,0,0,34330,3587,0,0,0,0,3700,0,0,0,0,0,0
16792,450000,1,1,1,42,0,0,0,0,0,0,3549,30488,2499,2499,0,11071,30449,2499,2599,0,11071,780,0
16793,30000,1,2,2,34,2,0,0,4,3,2,38403,18785,24633,23962,23288,22778,3000,5500,0,0,0,3400,0
16794,220000,1,2,1,37,0,0,0,0,0,0,33439,15588,27922,20222,22261,24382,3600,2500,2500,3500,3500,2500,0
16795,3.00E+05,1,1,2,30,0,0,0,0,0,0,903,801,902,2075,0,66,901,902,1075,0,66,66,0
16796,5.00E+05,1,2,2,30,0,0,0,0,0,0,335634,135785,233722,236069,67837,68514,6034,6000,5555,3500,3513,5000,0
16797,20000,1,2,2,34,1,2,0,0,0,0,35095,14458,22607,26430,18230,0,0,6000,5000,3000,0,0,0
16798,220000,1,2,2,32,0,0,0,0,0,0,43035,38887,29059,20799,-1861,-1861,1676,2377,1007,0,0,66296,0
16799,20000,1,3,1,41,1,4,3,2,0,0,30733,10388,20092,9700,10000,8800,0,0,0,303,0,0,0
16800,20000,1,2,2,47,1,2,2,2,0,0,8557,8371,22227,20657,11178,11840,0,3000,0,1000,1000,1900,1
16801,230000,1,2,1,34,0,0,0,0,0,0,3344,-5,2290,3475,1781,2883,0,2296,5595,1795,3003,2601,0
16802,20000,1,2,2,35,1,2,2,2,2,2,35668,15118,27976,29099,18500,20712,0,3207,1700,0,3500,0,1
16803,50000,1,2,1,38,0,0,0,0,0,0,3930,305,6270,6396,6586,3488,306,6270,6596,3300,3588,0,0
16804,2.00E+05,1,1,2,40,0,0,0,0,0,0,66053,58884,70825,73902,74843,76886,3900,3300,5000,3500,3000,3000,0
16805,80000,1,2,1,37,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0
16806,50000,1,3,2,43,0,0,0,0,0,0,4366,4155,4226,4266,4166,4166,4166,4226,5116,4155,5166,4166,0
16807,50000,1,2,1,49,1,2,0,0,0,0,36747,15181,27922,29606,20868,25302,0,2000,2000,3000,5000,0,1
16808,220000,1,1,2,29,0,0,0,0,0,0,330733,111343,205299,204597,48001,45083,3939,5720,5079,3000,3000,2000,1
16809,220000,1,2,1,38,0,0,0,0,0,0,43637,43338,42224,42405,40846,40385,1679,2023,1575,1375,1568,1649,0
16810,220000,1,2,1,36,0,0,0,0,0,0,87433,114858,220700,59674,50247,85500,60006,20020,2591,30000,55837,34675,0
16811,240000,1,3,1,38,0,0,0,0,0,0,338339,138073,236377,206242,86886,84665,6906,4744,5556,3573,3603,4006,0
16812,50000,1,2,2,43,0,0,0,0,0,0,34336,34110,3552,0,0,0,3000,3505,0,0,0,0,0
16813,2.00E+05,1,2,1,40,2,2,2,2,2,0,70763,58035,74489,79660,76787,78404,0,6600,6000,0,3000,3100,1
16814,20000,1,1,2,38,0,0,0,0,0,0,35355,15507,26842,25252,16741,20540,6006,4025,2006,7137,18000,202,1
16815,50000,1,3,2,32,0,0,0,0,0,0,49760,51105,48526,29079,18220,18514,3199,2600,1600,700,700,857,1
16816,40000,1,2,2,33,0,0,0,0,0,0,33330,0,0,0,0,0,0,0,0,0,0,0,0
16817,280000,1,2,1,34,0,0,0,0,0,0,33067,5170,3439,2293,381,1516,6170,3444,1195,381,1516,542,0
16818,80000,1,3,2,34,0,0,0,0,0,0,45876,45555,47967,49904,48624,50031,1763,2254,1991,1811,1753,2000,0
16819,30000,1,2,2,34,0,0,0,0,0,0,36774,38014,29248,29254,18837,14783,3000,2694,1200,8597,3000,1000,0
16820,230000,1,2,1,35,0,0,0,0,0,0,30798,38805,2425,2425,3850,2425,1000,2425,2525,3850,1000,15244,0
16821,20000,1,6,2,41,0,0,0,2,0,0,30303,30085,20222,29627,18848,0,1319,2973,1000,500,0,0,0
16822,350000,1,3,1,44,0,0,0,0,0,0,3363,7330,3302,4302,15,684,7436,3306,5501,15,685,2713,0
16823,20000,1,2,1,38,1,2,2,2,2,2,9599,8385,22823,22327,12137,11788,0,2676,0,1000,0,582,0
16824,230000,1,2,2,36,0,0,0,0,0,0,93036,35705,29802,22525,4261,45718,1949,2394,1015,99,57657,1681,0
16825,50000,1,2,1,37,0,0,0,0,0,0,47833,48030,48272,49264,26206,27823,3000,3000,2000,1000,3000,2000,1
16826,2.00E+05,1,2,2,44,0,0,0,0,0,0,30439,5883,2456,2537,1642,110,1069,2007,1751,1545,100,0,1
16827,20000,1,2,1,40,0,0,0,2,0,0,33339,13818,24820,25267,15714,16308,1300,2200,1000,1000,1000,1000,1
16828,250000,1,1,1,43,0,0,0,0,0,0,3000,0,0,2522,5014,1000,0,0,1522,5014,1506,0,0
16829,230000,1,2,1,46,0,0,0,0,0,0,337355,108450,209794,209243,107886,108230,6400,5505,5505,4000,5500,5000,0
16830,470000,1,1,1,38,0,0,0,0,0,0,33377,34383,38423,297773,202722,46880,1969,5000,162556,5783,1689,1977,1
16831,50000,1,2,1,46,0,0,0,0,0,0,43739,44380,42245,42092,20328,20381,1700,2924,2015,1000,663,10000,0
16832,220000,1,3,1,49,0,0,0,0,0,0,339440,3844,2290,790,8180,4600,3944,2299,790,8190,5600,1081,1
16833,20000,1,2,1,43,2,2,2,2,0,0,37333,18538,20035,29333,18135,14366,3000,2000,0,1000,500,1950,1
16834,20000,1,2,1,45,1,2,2,2,2,0,7953,8154,8876,20009,7168,8842,1600,0,1500,0,3000,2000,0
16835,50000,1,1,2,29,2,2,2,0,0,0,7883,10415,3997,2047,0,0,3000,0,1000,0,0,0,1
16836,360000,1,1,2,30,0,0,0,0,0,0,3346,17334,387,776,810,0,17339,377,779,814,0,0,0
16837,2.00E+05,1,5,1,38,0,0,0,0,0,0,303330,100378,200733,96039,84646,86631,3934,4322,5659,3370,3593,3614,0
16838,270000,1,1,2,36,0,0,0,0,0,0,8433,544,7567,0,488,576,644,7567,0,499,576,0,0
16839,30000,1,2,2,43,2,2,2,2,2,2,34697,17333,26770,29493,17888,18087,3300,0,2500,0,1500,0,1
16840,230000,1,1,1,37,1,0,0,2,0,0,0,3053,5056,3050,3700,1800,3063,3050,0,3700,0,2436,1
16841,250000,1,1,2,35,0,0,0,0,0,0,334997,118831,222362,224697,125223,88880,4994,5200,6000,3143,3300,3323,0
16842,260000,1,2,2,37,0,0,0,0,0,0,3000,150,-850,300,-832,-832,160,0,1000,0,0,0,0
16843,80000,1,3,1,48,0,0,0,0,0,0,76388,71558,67528,64035,60612,57532,3003,2403,5005,3001,3501,3109,0
16844,20000,1,2,2,43,0,0,0,0,0,0,39656,30177,26263,27297,17688,18413,1300,2600,1500,700,1000,700,0
16845,240000,1,1,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16846,50000,1,2,1,40,1,2,0,0,0,0,49039,47848,49235,49577,17063,17634,0,2057,1500,753,1000,650,1
16847,50000,1,1,2,45,0,0,0,0,0,0,43933,45555,43809,36493,20068,20210,6004,2705,1255,1003,1111,3002,0
16848,2.00E+05,1,2,2,45,2,2,2,2,0,0,65783,50114,59478,54336,50640,48113,0,4727,6,1700,3650,0,1
16849,20000,1,3,2,40,0,0,0,0,0,0,36884,17881,29078,29900,20000,0,1391,2477,1200,400,0,0,0
16850,250000,1,1,1,41,2,2,2,2,0,0,336699,113358,224745,222249,124237,132252,0,24779,0,5000,10000,5000,1
16851,230000,1,2,3,37,0,0,0,0,0,0,33770,15478,20474,26492,326,1056,10000,5000,16592,0,1056,326,0
16852,20000,1,2,1,45,0,0,0,0,0,0,39473,18858,26749,27539,13840,7370,1996,2427,1206,384,157,4937,0
16853,390000,1,2,2,33,0,0,0,0,0,0,30309,31183,32440,39002,48301,28131,1904,2562,9122,11000,30015,1002,0
16854,80000,1,2,1,36,3,2,2,4,4,3,600,500,600,600,600,300,0,0,0,0,0,0,1
16855,270000,1,1,2,35,1,0,0,0,0,0,-33,-13,-22,-22,-12,-12,0,0,0,0,0,0,0
16856,20000,1,2,1,37,0,0,0,0,0,0,35439,15435,27584,29266,8180,8180,1370,2427,1000,3144,0,0,0
16857,250000,1,2,1,45,2,3,3,2,0,0,353380,157718,255368,223906,128587,105867,9600,2000,0,8000,9000,15000,0
16858,50000,1,1,2,36,0,0,0,0,0,0,49750,48854,47892,49439,48630,48160,3100,2000,2500,3413,3000,1987,0
16859,260000,1,1,1,47,1,2,2,2,2,3,58706,57384,59875,62529,65152,64074,0,3200,5000,5000,0,3000,1
16860,360000,1,1,2,33,0,0,0,0,0,0,734,-58,-68,-69,4132,-2,7,0,0,4300,58,5500,0
16861,250000,1,3,1,40,0,0,0,0,0,0,333544,133515,226733,230242,132466,134808,6000,4533,5000,3734,3839,3900,0
16862,5.00E+05,1,1,1,46,0,0,0,0,0,0,33473,13370,24245,25299,20880,18255,3000,2500,1219,5000,1000,1000,0
16863,220000,1,1,1,35,0,0,0,0,0,0,753,5313,762,5206,700,1364,6330,762,5906,0,1365,500,1
16864,280000,1,1,1,46,1,0,0,0,0,0,0,0,26330,6990,787,4888,0,26330,6990,797,5898,3680,1
16865,30000,1,1,2,38,1,2,0,0,0,0,96358,58707,72904,62630,57406,46231,0,4000,5000,8000,1560,40000,0
16866,5.00E+05,1,3,2,36,0,0,0,0,0,0,9003,1587,2409,26200,18880,8110,1703,2422,16291,30053,500,25070,0
16867,360000,1,2,1,40,0,0,0,0,0,0,0,355,0,425,1528,0,366,0,525,1539,0,590,0
16868,4.00E+05,1,1,1,38,1,2,2,2,0,0,36838,35314,26299,3320,111353,103568,66,3373,20,113579,3699,3567,0
16869,350000,1,2,1,43,0,0,0,0,0,0,6088,3405,7763,20573,2367,11486,3436,7723,20605,3375,11593,13885,0
16870,20000,1,2,2,36,1,4,3,3,2,3,35557,15015,26079,25529,16477,15830,0,2600,0,1500,0,0,1
16871,220000,1,2,1,36,1,2,0,0,0,0,333875,108481,208428,205373,71733,61020,0,4307,5196,3535,3333,2001,0
16872,30000,1,3,2,31,1,3,2,0,0,0,33405,30588,26860,22265,21281,22838,0,0,1656,753,3000,0,1
16873,20000,1,2,2,45,0,0,0,0,0,0,39856,30007,20329,20639,20025,15463,1316,2457,1277,494,537,4000,1
16874,280000,1,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16875,240000,1,2,2,48,0,0,2,2,2,0,339965,134844,224902,229675,121282,121343,9606,4706,9565,15,5003,10006,0
16876,3.00E+05,1,1,2,43,0,0,0,0,0,0,363,3508,8534,24379,16245,18047,3609,7534,15579,4000,6550,0,0
16877,240000,1,3,2,41,0,0,0,0,0,0,338435,305881,287258,299435,145032,147370,6779,27020,5269,4179,5903,4236,0
16878,260000,1,2,1,41,0,0,0,0,0,0,336,1305,326,79652,326,48326,1306,652,79652,0,59336,326,1
16879,5.00E+05,1,2,1,38,0,0,0,0,0,0,49303,58373,49677,49525,42568,48268,30107,20026,7251,50091,35000,5078,0
16880,50000,1,2,1,45,0,0,0,0,0,0,50397,48844,48030,32097,31450,28685,1939,2547,1565,1078,1335,1500,0
16881,50000,1,2,1,39,1,2,2,3,2,0,36094,35375,29548,29796,28024,28772,0,4600,0,0,1300,1200,0
16882,2.00E+05,1,6,2,37,0,0,0,0,0,0,7643,0,0,0,0,0,0,0,0,0,0,0,0
16883,250000,1,2,2,38,0,0,0,0,0,0,6683,3558,2278,2536,626,621,3669,2274,1552,535,631,1591,0
16884,290000,1,1,1,36,1,0,0,0,0,0,0,0,568,26266,16726,17427,0,567,16166,1000,1000,1000,0
16885,20000,1,2,2,37,0,0,0,0,0,0,35633,15837,27794,29550,18850,0,1677,2444,1200,500,0,0,1
16886,50000,1,2,1,33,0,0,0,0,0,0,49936,50340,26443,30769,10778,10888,3000,2000,5000,1000,1000,0,0
16887,80000,1,2,1,39,0,0,0,0,0,0,37733,38713,39750,40772,42087,43408,1636,2663,1695,3000,3000,2000,0
16888,240000,1,2,1,42,0,0,0,0,0,0,339337,130780,223390,227557,117861,120570,4336,4557,6500,4331,5500,4600,0
16889,260000,1,2,2,33,0,0,0,0,0,0,39353,18834,22693,25492,28876,416,6000,5000,5000,5000,516,566,0
16890,250000,1,1,2,37,2,2,2,2,2,2,36348,35858,35985,39697,37765,40352,1600,0,5500,0,3300,1700,1
16891,3.00E+05,1,2,2,37,0,0,0,0,0,0,33669,37718,63037,2237,3816,4803,37963,63354,1150,3939,5817,5692,0
16892,220000,1,1,2,33,1,0,0,0,0,0,0,0,0,600,0,0,0,0,600,0,0,0,0
16893,90000,1,2,2,38,0,0,0,0,0,0,37633,18718,29809,20974,21228,21736,1700,2700,1700,1000,1000,1000,0
16894,2.00E+05,1,1,1,42,0,0,0,0,0,0,-300,-300,-200,-200,2472,0,0,0,0,3573,0,1862,0
16895,240000,1,1,2,32,0,0,0,0,2,0,46334,50880,59395,73225,56888,61050,6990,9395,15000,0,5000,7086,1
16896,50000,1,2,1,45,1,2,0,0,0,0,49436,48343,49240,49452,20821,20058,0,2065,1576,701,705,706,1
16897,2.00E+05,1,6,2,40,1,0,0,0,0,0,0,0,200,2000,0,0,0,200,1000,0,0,0,0
16898,280000,1,1,2,33,0,0,0,0,0,0,367373,183401,296324,270390,187450,204331,19000,27000,10000,30000,30000,20000,0
16899,430000,1,1,2,34,0,0,0,0,0,0,436678,434740,434836,379572,228568,232668,16006,27026,16005,9005,9013,8010,0
16900,290000,1,3,1,34,0,0,0,0,0,0,387780,188834,292232,296472,180262,183403,6791,7072,6755,5855,7303,7182,0
16901,50000,1,3,2,38,1,2,0,0,0,0,38833,33883,35365,25426,17157,21842,0,2077,2000,3000,5000,0,0
16902,220000,1,2,2,40,0,0,0,0,0,0,306455,108181,220937,209969,43207,42854,6000,5000,5915,3000,1600,1600,0
16903,20000,1,3,2,46,0,0,0,0,0,0,9784,11185,22542,23629,14415,15281,1996,2737,1500,1000,1075,183,0
16904,2.00E+05,1,3,2,45,0,0,0,0,0,0,30380,71844,72486,73727,74402,73187,73034,4027,6006,3018,3000,3008,0
16905,370000,1,1,2,37,0,0,0,0,0,0,33933,3408,2070,2995,2214,28613,3409,2070,1995,3314,39613,535,0
16906,320000,1,4,2,36,0,0,0,0,0,0,3860,15031,0,0,0,0,16031,0,0,0,0,0,0
16907,80000,1,1,1,33,0,0,0,0,0,0,45534,53858,36227,36396,41586,27635,3000,20000,2000,5500,8000,5000,0
16908,2.00E+05,1,1,1,35,1,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,970,830,1
16909,280000,1,2,1,42,2,0,0,0,0,0,36883,37884,28958,29964,30632,31274,1463,2526,1552,1300,1073,1326,1
16910,90000,1,3,1,46,0,0,0,0,0,0,93093,81338,66730,44950,28257,24755,4000,3000,2000,538,3000,500,0
16911,270000,1,2,1,39,0,0,0,0,0,0,343509,143338,225864,222300,110371,113685,6000,20000,6000,5000,5000,3000,0
16912,80000,1,2,1,50,0,0,0,0,0,0,73369,75007,67250,44374,48874,35386,4000,3000,5000,37000,3000,2000,0
16913,20000,1,3,1,50,0,0,0,0,0,2,39657,30141,27703,29954,18582,18866,1373,2322,1572,1300,700,400,0
16914,50000,1,2,2,60,0,0,0,0,0,0,53078,50548,36384,32923,8387,8755,3013,2505,2100,500,500,500,0
16915,20000,1,2,2,50,1,2,3,2,2,3,30056,13571,22086,22595,13187,12700,3000,0,0,1800,0,0,1
16916,390000,1,1,1,64,0,0,0,0,0,0,38383,38134,38679,39699,40472,41320,1609,2647,1657,1440,1596,1518,0
16917,80000,1,3,1,59,0,0,0,0,0,0,78653,80188,82036,92032,81535,81586,3464,3725,5722,3338,3381,3374,0
16918,350000,1,2,1,51,0,0,0,0,0,0,343843,107315,355925,353074,223208,207743,16000,340000,20000,9000,8000,14000,0
16919,320000,1,1,1,51,0,0,0,0,0,0,483384,380784,277482,292969,253803,248866,30373,23000,11160,8418,8335,8602,0
16920,50000,1,3,1,52,2,2,2,2,4,3,36438,37530,38630,42774,40806,41357,3000,2000,5096,0,1500,1000,0
16921,260000,1,2,1,62,0,0,0,0,0,0,390,380,390,390,380,380,390,770,590,390,390,390,0
16922,2.00E+05,1,2,1,55,0,0,0,0,0,0,369387,173555,278858,290202,173138,176820,6177,7972,6759,5357,6633,6115,0
16923,30000,1,2,1,49,0,0,2,0,0,0,390,1358,578,340,-50,-440,1936,0,550,0,0,0,1
16924,20000,1,2,2,55,0,0,0,0,0,2,7357,8370,9302,20440,11183,10575,1390,2322,1560,1313,1,357,0
16925,320000,1,2,1,50,0,0,0,0,0,0,377884,381848,288726,293969,247873,250870,10100,22422,11006,10011,9091,7026,0
16926,30000,1,3,3,52,1,2,2,3,2,2,33839,33144,28066,27322,27571,28300,0,5637,0,1000,3333,0,1
16927,90000,1,3,2,50,0,0,0,0,0,0,80936,75485,72626,60277,54440,45788,3461,3243,2590,1840,1690,1954,0
16928,280000,1,2,1,52,0,0,0,0,0,0,360,345,239740,25632,2777,2160,346,239770,1000,3777,3160,3424,0
16929,50000,1,1,2,50,0,0,0,0,0,0,47355,33883,20054,3222,8471,6315,3000,4037,5129,8471,13508,19216,0
16930,60000,1,2,1,52,0,0,0,0,0,0,58683,55883,58270,56539,28425,28013,3763,3000,2000,1000,1000,1500,0
16931,50000,1,2,2,53,0,0,0,0,0,0,48353,48005,49225,49699,48827,48106,3000,2572,1900,1919,1887,1127,0
16932,50000,1,3,1,55,0,0,0,0,0,0,390,380,390,390,380,380,390,390,590,390,390,390,0
16933,20000,1,3,1,53,3,2,2,6,6,6,3355,3355,2255,2255,2255,2255,0,0,0,0,0,0,1
16934,80000,1,3,1,53,1,2,0,0,0,0,9637,7351,8026,3979,3618,0,0,2077,1000,1000,958,1210,0
16935,350000,1,1,1,58,0,0,0,0,0,0,500,4053,-25,-25,-25,-25,4063,0,0,35,0,0,0
16936,2.00E+05,1,2,1,52,0,0,0,0,0,0,350603,153800,0,0,0,0,7000,0,0,0,0,0,0
16937,360000,1,2,1,50,0,0,0,0,0,0,38595,0,2500,0,0,0,0,2500,0,0,0,0,0
16938,20000,1,3,2,59,2,2,2,2,4,3,36357,18074,28482,20329,18616,18303,3000,0,2500,0,0,0,1
16939,90000,1,3,1,55,0,0,0,0,0,0,30789,31781,32827,33977,35311,36738,1614,2550,1600,3000,3000,2500,0
